bg_name,bg_id,model_name,model_id,modeltype_name,modeltype_id,model_subid,image_path,frame_index,model_width,model_height,tl_x,tl_y,bl_x,bl_y,br_x,br_y,tr_x,tr_y
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0067.jpeg,67,2100.0,2970.0,828.948,322.082,951.898,725.298,1328.94,655.674,1152.33,281.495
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0073.jpeg,73,2100.0,2970.0,800.264,313.614,939.688,726.089,1308.1,644.33,1121.97,263.637
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0074.jpeg,74,2100.0,2970.0,799.168,315.279,937.947,726.517,1306.4,643.95,1121.02,264.792
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0078.jpeg,78,2100.0,2970.0,778.374,331.467,925.538,747.716,1290.08,659.072,1099.32,277.299
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0089.jpeg,89,2100.0,2970.0,775.832,279.875,923.51,711.789,1296.63,612.918,1106.06,214.017
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0097.jpeg,97,2100.0,2970.0,711.889,347.607,819.467,792.944,1211.64,707.93,1051.43,293.485
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0100.jpeg,100,2100.0,2970.0,696.857,360.199,788.43,813.973,1189.27,736.677,1042.7,311.553
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0118.jpeg,118,2100.0,2970.0,750.593,338.984,793.155,779.328,1197.91,737.184,1093.87,314.411
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0123.jpeg,123,2100.0,2970.0,773.302,344.282,833.109,784.399,1233.31,733.826,1113.53,314.487
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0134.jpeg,134,2100.0,2970.0,804.741,346.57,907.353,779.251,1295.74,708.566,1139.17,301.598
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0171.jpeg,171,2100.0,2970.0,810.144,310.403,991.572,707.315,1340.41,600.78,1120.53,239.678
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0177.jpeg,177,2100.0,2970.0,805.874,310.187,967.84,708.141,1326.04,612.307,1121.28,247.538
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0185.jpeg,185,2100.0,2970.0,787.673,293.664,905.639,689.847,1278.35,615.965,1108.92,246.441
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0187.jpeg,187,2100.0,2970.0,786.333,278.131,879.696,673.045,1256.07,614.783,1110.19,241.986
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0189.jpeg,189,2100.0,2970.0,791.845,275.172,866.367,667.564,1245.62,620.545,1116.0,247.43
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0214.jpeg,214,2100.0,2970.0,831.867,295.63,856.605,666.12,1234.01,641.906,1148.27,281.378
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0215.jpeg,215,2100.0,2970.0,828.33,297.752,855.313,669.582,1233.06,644.264,1144.95,282.067
background02,1,tax005,29,tax,5,4,background02/tax005/frame_0220.jpeg,220,2100.0,2970.0,817.351,322.377,871.623,709.75,1252.52,669.76,1138.45,297.991
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0007.jpeg,7,2100.0,2970.0,704.055,250.103,784.489,861.831,1273.64,788.977,1128.75,212.989
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0014.jpeg,14,2100.0,2970.0,711.688,244.206,795.541,864.451,1293.2,790.892,1142.68,206.734
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0015.jpeg,15,2100.0,2970.0,714.759,242.711,797.565,865.744,1296.33,791.583,1146.58,205.652
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0026.jpeg,26,2100.0,2970.0,759.377,240.263,849.835,829.69,1324.75,761.229,1170.89,206.515
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0034.jpeg,34,2100.0,2970.0,792.925,263.621,894.691,834.398,1356.21,761.772,1191.34,226.65
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0038.jpeg,38,2100.0,2970.0,791.911,273.656,896.919,836.11,1355.28,761.869,1186.65,236.541
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0039.jpeg,39,2100.0,2970.0,791.752,274.095,897.518,834.941,1355.07,760.152,1185.23,236.5
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0042.jpeg,42,2100.0,2970.0,796.674,278.733,900.072,833.52,1357.59,761.075,1188.36,241.77
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0051.jpeg,51,2100.0,2970.0,796.008,275.656,852.442,819.714,1320.4,770.484,1188.95,249.586
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0052.jpeg,52,2100.0,2970.0,793.721,274.569,843.206,816.415,1312.27,770.702,1186.97,250.648
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0062.jpeg,62,2100.0,2970.0,779.529,215.358,732.371,724.35,1199.81,738.119,1168.57,229.427
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0069.jpeg,69,2100.0,2970.0,806.201,235.762,737.926,718.44,1191.92,745.725,1183.51,256.737
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0080.jpeg,80,2100.0,2970.0,851.838,287.117,824.61,777.708,1274.03,781.943,1225.34,290.375
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0103.jpeg,103,2100.0,2970.0,875.26,227.354,943.687,770.782,1399.12,725.384,1265.98,203.732
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0109.jpeg,109,2100.0,2970.0,818.976,210.059,856.086,776.265,1332.87,740.493,1225.27,192.578
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0111.jpeg,111,2100.0,2970.0,789.0,209.706,806.061,779.038,1289.75,753.4,1200.05,199.28
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0113.jpeg,113,2100.0,2970.0,765.428,198.352,758.958,771.019,1248.82,760.948,1181.31,199.373
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0119.jpeg,119,2100.0,2970.0,743.048,173.373,640.844,729.754,1132.06,781.189,1157.71,217.559
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0132.jpeg,132,2100.0,2970.0,794.208,179.486,619.832,646.217,1066.35,742.834,1168.37,250.602
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0139.jpeg,139,2100.0,2970.0,801.056,229.687,632.994,683.058,1084.32,770.156,1172.02,290.815
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0145.jpeg,145,2100.0,2970.0,763.57,290.576,614.14,737.183,1071.91,803.424,1131.68,337.212
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0157.jpeg,157,2100.0,2970.0,736.648,314.586,645.772,785.893,1127.32,813.761,1116.73,338.209
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0163.jpeg,163,2100.0,2970.0,765.36,324.699,734.094,818.599,1225.31,815.009,1152.96,328.287
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0169.jpeg,169,2100.0,2970.0,816.518,325.17,836.301,840.336,1332.5,813.537,1212.41,312.464
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0179.jpeg,179,2100.0,2970.0,853.492,272.07,929.605,793.055,1406.01,742.895,1244.56,246.171
background03,2,datasheet001,0,datasheet,0,0,background03/datasheet001/frame_0208.jpeg,208,2100.0,2970.0,824.093,233.976,910.181,776.485,1353.57,713.186,1210.13,195.146
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0004.jpeg,4,2100.0,2970.0,671.662,201.119,751.956,888.558,1315.83,804.884,1148.17,156.539
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0022.jpeg,22,2100.0,2970.0,653.163,218.902,725.474,883.184,1275.93,802.03,1117.93,174.546
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0023.jpeg,23,2100.0,2970.0,652.611,219.502,722.932,883.733,1273.94,801.893,1116.95,174.602
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0036.jpeg,36,2100.0,2970.0,545.976,221.156,592.231,884.455,1153.09,801.336,1016.21,172.856
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0041.jpeg,41,2100.0,2970.0,511.148,225.505,555.506,884.911,1114.69,797.829,979.6,173.643
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0043.jpeg,43,2100.0,2970.0,502.902,228.72,547.157,884.726,1105.01,796.772,970.122,176.398
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0046.jpeg,46,2100.0,2970.0,499.298,227.603,544.189,876.665,1097.84,789.265,963.266,175.653
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0049.jpeg,49,2100.0,2970.0,498.061,223.143,545.865,860.199,1091.62,773.487,957.266,172.267
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0053.jpeg,53,2100.0,2970.0,537.572,221.43,593.002,839.758,1123.24,756.857,984.18,173.537
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0068.jpeg,68,2100.0,2970.0,763.142,248.31,841.481,801.333,1327.18,733.837,1168.98,208.812
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0070.jpeg,70,2100.0,2970.0,774.102,250.787,845.916,800.607,1332.37,737.654,1177.97,214.347
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0084.jpeg,84,2100.0,2970.0,744.774,182.052,649.723,712.511,1155.59,753.215,1158.22,214.484
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0094.jpeg,94,2100.0,2970.0,758.156,206.553,612.919,690.282,1088.44,761.164,1147.98,257.41
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0128.jpeg,128,2100.0,2970.0,778.565,352.721,768.361,833.497,1248.27,808.531,1158.3,335.517
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0136.jpeg,136,2100.0,2970.0,816.403,316.007,852.355,797.389,1321.38,754.622,1194.11,288.866
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0140.jpeg,140,2100.0,2970.0,796.112,242.252,845.094,726.239,1302.26,682.157,1173.69,217.043
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0144.jpeg,144,2100.0,2970.0,785.582,238.036,846.227,729.061,1294.7,683.839,1160.38,214.959
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0145.jpeg,145,2100.0,2970.0,789.022,235.07,849.082,728.41,1297.47,683.78,1165.55,212.328
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0146.jpeg,146,2100.0,2970.0,792.149,232.595,852.775,727.556,1300.61,683.453,1168.6,210.355
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0147.jpeg,147,2100.0,2970.0,799.553,220.967,860.876,718.106,1309.45,673.259,1177.16,197.926
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0163.jpeg,163,2100.0,2970.0,780.667,227.964,854.297,791.592,1315.01,728.123,1181.23,185.964
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0168.jpeg,168,2100.0,2970.0,772.452,231.663,851.587,814.785,1319.65,745.375,1183.55,183.667
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0172.jpeg,172,2100.0,2970.0,755.209,242.897,837.374,837.56,1310.99,763.003,1171.71,189.767
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0176.jpeg,176,2100.0,2970.0,741.588,247.482,824.464,852.885,1304.53,776.13,1164.23,191.231
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0178.jpeg,178,2100.0,2970.0,729.047,243.58,808.532,854.174,1292.72,776.506,1156.21,186.295
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0182.jpeg,182,2100.0,2970.0,683.86,225.502,765.11,850.826,1256.07,768.39,1119.57,165.026
background03,2,datasheet002,1,datasheet,0,1,background03/datasheet002/frame_0218.jpeg,218,2100.0,2970.0,661.928,207.414,730.706,826.974,1225.64,755.306,1097.5,155.986
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0009.jpeg,9,2100.0,2970.0,747.672,248.408,781.059,877.809,1302.3,839.359,1189.05,232.789
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0011.jpeg,11,2100.0,2970.0,772.484,243.299,808.842,871.367,1328.23,834.081,1211.97,228.378
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0024.jpeg,24,2100.0,2970.0,939.942,255.647,1005.7,865.299,1511.19,828.896,1367.2,239.263
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0031.jpeg,31,2100.0,2970.0,939.205,248.029,1016.8,841.438,1509.85,795.253,1355.59,225.669
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0034.jpeg,34,2100.0,2970.0,915.279,252.039,998.332,844.456,1490.06,793.131,1330.93,226.9
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0040.jpeg,40,2100.0,2970.0,896.122,271.17,953.626,850.636,1448.44,812.626,1308.91,253.747
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0045.jpeg,45,2100.0,2970.0,861.217,257.757,884.737,829.861,1384.32,808.764,1275.23,251.136
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0049.jpeg,49,2100.0,2970.0,807.202,260.819,794.232,832.479,1302.9,828.741,1224.58,267.833
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0063.jpeg,63,2100.0,2970.0,704.116,304.252,630.481,844.069,1136.2,861.174,1109.65,323.215
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0072.jpeg,72,2100.0,2970.0,682.605,325.764,598.074,848.79,1113.22,860.052,1087.39,337.531
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0082.jpeg,82,2100.0,2970.0,675.124,368.686,596.952,891.557,1127.33,889.123,1081.88,370.162
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0091.jpeg,91,2100.0,2970.0,684.294,359.716,623.683,876.969,1162.26,864.223,1095.16,355.161
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0092.jpeg,92,2100.0,2970.0,683.823,353.613,625.423,871.023,1165.3,858.168,1095.93,348.474
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0094.jpeg,94,2100.0,2970.0,687.074,343.661,634.346,862.512,1173.52,846.423,1099.11,337.648
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0099.jpeg,99,2100.0,2970.0,696.035,343.903,660.317,866.031,1198.86,841.895,1108.51,333.138
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0106.jpeg,106,2100.0,2970.0,709.589,350.034,714.342,883.058,1254.78,838.36,1124.36,327.645
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0116.jpeg,116,2100.0,2970.0,767.055,319.652,840.92,861.551,1368.41,788.777,1180.3,280.859
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0132.jpeg,132,2100.0,2970.0,760.787,286.773,910.888,831.945,1402.91,723.641,1164.98,227.246
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0168.jpeg,168,2100.0,2970.0,787.08,264.631,820.266,756.705,1242.0,727.014,1148.55,252.224
background03,2,datasheet003,2,datasheet,0,2,background03/datasheet003/frame_0181.jpeg,181,2100.0,2970.0,704.938,268.693,714.243,754.787,1136.28,729.481,1064.89,260.712
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0012.jpeg,12,2100.0,2970.0,727.306,185.599,775.479,864.545,1363.63,811.144,1207.37,168.21
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0017.jpeg,17,2100.0,2970.0,766.139,197.43,821.857,863.09,1400.34,811.757,1238.28,180.579
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0043.jpeg,43,2100.0,2970.0,886.844,237.552,975.904,804.412,1489.86,756.316,1303.86,220.296
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0049.jpeg,49,2100.0,2970.0,894.617,233.001,955.089,774.054,1465.34,739.09,1305.62,219.315
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0055.jpeg,55,2100.0,2970.0,831.413,213.726,850.96,748.535,1362.76,728.244,1242.95,209.472
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0056.jpeg,56,2100.0,2970.0,819.705,228.184,830.135,755.949,1336.67,738.777,1227.55,225.486
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0057.jpeg,57,2100.0,2970.0,812.006,227.32,818.804,752.483,1324.56,737.731,1219.86,226.009
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0060.jpeg,60,2100.0,2970.0,822.678,250.887,816.005,766.402,1307.45,761.356,1219.76,252.909
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0066.jpeg,66,2100.0,2970.0,856.58,188.123,841.394,692.387,1315.67,690.493,1250.94,187.359
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0088.jpeg,88,2100.0,2970.0,873.475,242.94,935.57,775.086,1368.59,732.039,1251.65,216.169
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0103.jpeg,103,2100.0,2970.0,886.473,267.416,998.906,814.859,1437.19,737.152,1270.64,215.371
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0109.jpeg,109,2100.0,2970.0,856.944,263.841,989.063,818.408,1431.6,726.537,1245.55,202.312
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0117.jpeg,117,2100.0,2970.0,833.495,274.333,978.9,831.782,1429.19,729.006,1225.49,207.415
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0124.jpeg,124,2100.0,2970.0,802.089,273.171,949.203,827.359,1400.08,721.277,1193.08,207.302
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0143.jpeg,143,2100.0,2970.0,788.567,249.743,894.014,807.904,1362.59,729.662,1187.54,205.441
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0147.jpeg,147,2100.0,2970.0,780.987,252.46,869.621,807.014,1339.47,736.939,1179.39,213.617
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0150.jpeg,150,2100.0,2970.0,782.75,253.694,857.724,804.752,1329.37,742.102,1180.55,219.137
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0155.jpeg,155,2100.0,2970.0,762.983,245.93,809.515,788.149,1282.85,741.282,1161.06,221.04
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0165.jpeg,165,2100.0,2970.0,733.575,243.851,737.403,768.201,1206.68,745.363,1123.86,236.629
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0168.jpeg,168,2100.0,2970.0,740.313,247.452,740.464,765.817,1208.35,747.175,1129.4,242.479
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0177.jpeg,177,2100.0,2970.0,755.169,269.359,760.149,771.212,1216.1,748.774,1134.47,259.914
background03,2,datasheet004,3,datasheet,0,3,background03/datasheet004/frame_0180.jpeg,180,2100.0,2970.0,758.729,269.972,767.106,771.39,1222.69,747.283,1137.36,259.836
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0001.jpeg,1,2100.0,2970.0,638.007,221.82,713.688,875.233,1217.86,799.423,1085.91,185.726
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0003.jpeg,3,2100.0,2970.0,639.636,221.08,715.603,872.054,1218.93,795.771,1085.81,185.04
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0004.jpeg,4,2100.0,2970.0,641.185,222.537,717.679,872.249,1219.82,795.813,1086.05,185.404
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0016.jpeg,16,2100.0,2970.0,653.501,245.055,740.576,870.298,1230.77,788.515,1084.72,203.559
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0020.jpeg,20,2100.0,2970.0,638.414,257.525,724.669,873.22,1211.19,787.925,1064.41,215.403
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0028.jpeg,28,2100.0,2970.0,627.376,292.675,711.969,882.359,1188.9,797.794,1039.62,251.422
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0036.jpeg,36,2100.0,2970.0,637.003,296.228,676.409,873.054,1162.91,815.048,1046.14,271.268
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0038.jpeg,38,2100.0,2970.0,626.358,291.636,649.893,865.816,1139.18,814.226,1036.53,270.765
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0042.jpeg,42,2100.0,2970.0,588.207,310.226,591.757,878.652,1085.56,832.238,996.829,292.43
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0045.jpeg,45,2100.0,2970.0,583.778,307.694,571.237,871.172,1067.79,832.562,992.143,293.078
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0047.jpeg,47,2100.0,2970.0,582.511,318.253,559.524,876.526,1056.68,843.238,989.355,307.133
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0061.jpeg,61,2100.0,2970.0,575.809,353.288,543.724,905.407,1053.56,869.436,983.348,339.569
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0090.jpeg,90,2100.0,2970.0,694.434,303.268,809.094,864.253,1299.31,768.665,1099.98,258.04
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0103.jpeg,103,2100.0,2970.0,672.269,341.563,790.661,910.215,1296.81,810.205,1082.98,298.57
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0122.jpeg,122,2100.0,2970.0,624.362,287.8,633.416,842.516,1167.14,803.364,1044.98,282.677
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0129.jpeg,129,2100.0,2970.0,634.129,301.374,583.333,827.428,1109.02,826.639,1044.21,318.423
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0130.jpeg,130,2100.0,2970.0,636.627,298.572,579.272,823.14,1104.01,826.326,1045.51,317.711
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0133.jpeg,133,2100.0,2970.0,626.438,301.624,547.749,815.587,1069.51,829.602,1031.92,328.185
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0148.jpeg,148,2100.0,2970.0,643.376,324.375,541.472,800.505,1039.02,824.998,1031.71,351.775
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0159.jpeg,159,2100.0,2970.0,623.826,359.782,572.155,829.657,1047.6,819.326,997.327,365.362
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0177.jpeg,177,2100.0,2970.0,760.686,318.671,835.497,774.575,1260.22,718.275,1110.74,291.346
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0196.jpeg,196,2100.0,2970.0,713.585,265.085,825.315,764.045,1243.71,679.554,1076.65,218.775
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0200.jpeg,200,2100.0,2970.0,721.675,264.638,834.029,769.281,1255.66,680.464,1087.12,212.173
background03,2,datasheet005,4,datasheet,0,4,background03/datasheet005/frame_0209.jpeg,209,2100.0,2970.0,697.056,310.098,800.125,847.87,1238.75,758.716,1075.59,258.169
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0005.jpeg,5,2100.0,2970.0,646.062,236.503,681.857,889.07,1224.55,832.331,1100.34,219.671
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0038.jpeg,38,2100.0,2970.0,772.628,206.327,870.088,825.917,1378.09,760.389,1202.23,188.106
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0059.jpeg,59,2100.0,2970.0,773.208,321.633,814.435,835.738,1307.06,791.762,1165.49,306.533
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0067.jpeg,67,2100.0,2970.0,737.271,343.409,761.005,813.511,1244.09,775.49,1116.39,330.745
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0071.jpeg,71,2100.0,2970.0,734.479,359.856,753.646,811.76,1229.53,779.378,1106.75,350.819
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0074.jpeg,74,2100.0,2970.0,739.415,360.765,755.649,799.158,1228.17,768.137,1106.85,352.094
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0091.jpeg,91,2100.0,2970.0,734.086,347.368,741.584,783.274,1199.24,754.271,1095.27,338.124
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0093.jpeg,93,2100.0,2970.0,733.033,343.014,745.464,783.566,1201.32,753.214,1095.15,332.37
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0097.jpeg,97,2100.0,2970.0,728.699,318.146,746.273,770.905,1200.19,739.781,1094.0,309.422
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0107.jpeg,107,2100.0,2970.0,752.51,288.75,803.644,786.929,1251.83,745.364,1124.72,276.951
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0120.jpeg,120,2100.0,2970.0,749.32,235.803,846.128,772.378,1280.97,708.574,1129.53,212.715
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0129.jpeg,129,2100.0,2970.0,758.122,222.85,871.682,778.176,1296.07,709.259,1137.95,200.866
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0157.jpeg,157,2100.0,2970.0,822.204,229.937,928.653,809.772,1328.54,770.75,1183.44,253.188
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0164.jpeg,164,2100.0,2970.0,859.545,268.731,966.648,831.687,1366.1,795.635,1214.79,289.561
background03,2,letter001,5,letter,1,0,background03/letter001/frame_0184.jpeg,184,2100.0,2970.0,796.029,332.27,866.372,815.874,1303.41,762.121,1157.32,307.723
background03,2,letter002,6,letter,1,1,background03/letter002/frame_0001.jpeg,1,2100.0,2970.0,735.454,288.576,800.976,814.536,1246.91,755.393,1117.47,253.375
background03,2,letter002,6,letter,1,1,background03/letter002/frame_0006.jpeg,6,2100.0,2970.0,758.098,291.142,825.881,816.284,1270.14,759.35,1136.94,257.49
background03,2,letter002,6,letter,1,1,background03/letter002/frame_0011.jpeg,11,2100.0,2970.0,815.939,288.791,886.625,809.287,1328.51,758.249,1192.45,258.189
background03,2,letter002,6,letter,1,1,background03/letter002/frame_0031.jpeg,31,2100.0,2970.0,1013.7,241.171,1088.51,758.46,1529.7,725.967,1391.28,223.647
background03,2,letter002,6,letter,1,1,background03/letter002/frame_0042.jpeg,42,2100.0,2970.0,909.422,268.3,956.365,766.98,1399.84,728.422,1283.44,238.883
background03,2,letter002,6,letter,1,1,background03/letter002/frame_0055.jpeg,55,2100.0,2970.0,865.708,295.54,883.019,761.332,1322.18,716.086,1229.25,247.629
background03,2,letter002,6,letter,1,1,background03/letter002/frame_0059.jpeg,59,2100.0,2970.0,888.431,292.383,897.309,742.84,1333.22,697.477,1246.18,240.858
background03,2,letter002,6,letter,1,1,background03/letter002/frame_0073.jpeg,73,2100.0,2970.0,875.598,331.985,870.823,751.295,1299.03,703.956,1220.73,280.342
